,InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,gross_profit,invoice_date,invoice_time
19432,C537860,22193,RED DINER WALL CLOCK,-2,8.5,16252.0,United Kingdom,-17.0,2010-12-08,16:15:00
19433,C537860,22180,RETROSPOT LAMP,-1,9.95,16252.0,United Kingdom,-9.95,2010-12-08,16:15:00
19434,C537860,21624,VINTAGE UNION JACK DOORSTOP,-3,5.95,16252.0,United Kingdom,-17.85,2010-12-08,16:15:00
19435,C537860,21485,RETROSPOT HEART HOT WATER BOTTLE,-3,4.95,16252.0,United Kingdom,-14.850000000000001,2010-12-08,16:15:00
19436,C537860,20897,VINTAGE NOTEBOOK PARIS DAYS,-6,2.95,16252.0,United Kingdom,-17.700000000000003,2010-12-08,16:15:00
19437,C537860,37370,RETRO COFFEE MUGS ASSORTED,-12,1.25,16252.0,United Kingdom,-15.0,2010-12-08,16:15:00
19438,C537860,22049,WRAP CHRISTMAS SCREEN PRINT,-25,0.42,16252.0,United Kingdom,-10.5,2010-12-08,16:15:00
19439,C537860,21888,BINGO SET,-4,3.75,16252.0,United Kingdom,-15.0,2010-12-08,16:15:00
19440,C537860,21240,BLUE POLKADOT CUP,-8,0.85,16252.0,United Kingdom,-6.8,2010-12-08,16:15:00
19441,C537860,21066,VINTAGE RED MUG,-12,1.25,16252.0,United Kingdom,-15.0,2010-12-08,16:15:00
19442,C537860,20675,BLUE POLKADOT BOWL,-8,1.25,16252.0,United Kingdom,-10.0,2010-12-08,16:15:00
19443,C537860,22192,BLUE DINER WALL CLOCK,-2,8.5,16252.0,United Kingdom,-17.0,2010-12-08,16:15:00
19444,C537860,21244,BLUE POLKADOT PLATE ,-8,1.69,16252.0,United Kingdom,-13.52,2010-12-08,16:15:00
19445,C537860,21242,RED RETROSPOT PLATE ,-8,1.69,16252.0,United Kingdom,-13.52,2010-12-08,16:15:00
19446,C537860,20676,RED RETROSPOT BOWL,-8,1.25,16252.0,United Kingdom,-10.0,2010-12-08,16:15:00
19447,C537860,79066K,RETRO MOD TRAY,-10,0.85,16252.0,United Kingdom,-8.5,2010-12-08,16:15:00
19448,C537860,22637,PIGGY BANK RETROSPOT ,-6,2.55,16252.0,United Kingdom,-15.299999999999999,2010-12-08,16:15:00
19449,C537860,22508,DOORSTOP RETROSPOT HEART,-4,3.75,16252.0,United Kingdom,-15.0,2010-12-08,16:15:00
19450,C537860,21238,RED RETROSPOT CUP,-8,0.85,16252.0,United Kingdom,-6.8,2010-12-08,16:15:00
19802,C537893,22450,SILK PURSE BABUSHKA BLUE,-1,3.35,12721.0,France,-3.35,2010-12-09,10:14:00
19803,C537893,22634,CHILDS BREAKFAST SET SPACEBOY ,-2,9.95,12721.0,France,-19.9,2010-12-09,10:14:00
19804,C537893,22630,DOLLY GIRL LUNCH BOX,-2,1.95,12721.0,France,-3.9,2010-12-09,10:14:00
19994,C537998,22727,ALARM CLOCK BAKELIKE RED ,-4,3.75,17411.0,United Kingdom,-15.0,2010-12-09,11:42:00
19995,C537998,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-4,3.75,17411.0,United Kingdom,-15.0,2010-12-09,11:42:00
20438,C538052,22138,BAKING SET 9 PIECE RETROSPOT ,-1,4.95,15181.0,United Kingdom,-4.95,2010-12-09,13:28:00
20507,C538059,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-12,1.25,14205.0,United Kingdom,-15.0,2010-12-09,13:38:00
20508,C538059,21535,RED RETROSPOT SMALL MILK JUG,-6,2.55,14205.0,United Kingdom,-15.299999999999999,2010-12-09,13:38:00
20509,C538059,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-6,2.95,14205.0,United Kingdom,-17.700000000000003,2010-12-09,13:38:00
20510,C538059,84378,SET OF 3 HEART COOKIE CUTTERS,-12,1.25,14205.0,United Kingdom,-15.0,2010-12-09,13:38:00
20511,C538059,48188,DOORMAT WELCOME PUPPIES,-2,7.95,14205.0,United Kingdom,-15.9,2010-12-09,13:38:00
20512,C538059,22697,GREEN REGENCY TEACUP AND SAUCER,-6,2.95,14205.0,United Kingdom,-17.700000000000003,2010-12-09,13:38:00
20513,C538059,48187,DOORMAT NEW ENGLAND,-2,7.95,14205.0,United Kingdom,-15.9,2010-12-09,13:38:00
20514,C538059,22727,ALARM CLOCK BAKELIKE RED ,-4,3.75,14205.0,United Kingdom,-15.0,2010-12-09,13:38:00
20515,C538059,22699,ROSES REGENCY TEACUP AND SAUCER ,-6,2.95,14205.0,United Kingdom,-17.700000000000003,2010-12-09,13:38:00
20516,C538059,22698,PINK REGENCY TEACUP AND SAUCER,-6,2.95,14205.0,United Kingdom,-17.700000000000003,2010-12-09,13:38:00
20517,C538059,21975,PACK OF 60 DINOSAUR CAKE CASES,-24,0.55,14205.0,United Kingdom,-13.200000000000001,2010-12-09,13:38:00
20518,C538059,21533,RETROSPOT LARGE MILK JUG,-3,4.95,14205.0,United Kingdom,-14.850000000000001,2010-12-09,13:38:00
20519,C538059,21217,RED RETROSPOT ROUND CAKE TINS,-3,9.95,14205.0,United Kingdom,-29.849999999999998,2010-12-09,13:38:00
20520,C538059,21210,SET OF 72 RETROSPOT PAPER  DOILIES,-12,1.45,14205.0,United Kingdom,-17.4,2010-12-09,13:38:00
20523,C538062,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-14,4.25,17702.0,United Kingdom,-59.5,2010-12-09,13:40:00
20524,C538062,22329,ROUND CONTAINER SET OF 5 RETROSPOT,-4,1.65,17702.0,United Kingdom,-6.6,2010-12-09,13:40:00
20525,C538062,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-1,3.75,17702.0,United Kingdom,-3.75,2010-12-09,13:40:00
20526,C538062,22168,ORGANISER WOOD ANTIQUE WHITE ,-2,8.5,17702.0,United Kingdom,-17.0,2010-12-09,13:40:00
20527,C538062,20973,12 PENCIL SMALL TUBE WOODLAND,-2,0.65,17702.0,United Kingdom,-1.3,2010-12-09,13:40:00
20576,C538066,22083,PAPER CHAIN KIT RETROSPOT,-1,2.95,15738.0,United Kingdom,-2.95,2010-12-09,13:58:00
21350,C538075,21284,RETROSPOT CANDLE  SMALL,-12,1.69,13021.0,United Kingdom,-20.28,2010-12-09,14:12:00
21465,C538081,22630,DOLLY GIRL LUNCH BOX,-33,1.95,16898.0,United Kingdom,-64.35,2010-12-09,14:29:00
21466,C538082,21864,UNION JACK FLAG PASSPORT COVER ,-20,2.1,13777.0,United Kingdom,-42.0,2010-12-09,14:30:00
21467,C538083,85099B,JUMBO BAG RED RETROSPOT,-3,1.95,15750.0,United Kingdom,-5.85,2010-12-09,14:40:00
21468,C538083,22633,HAND WARMER UNION JACK,-4,2.1,15750.0,United Kingdom,-8.4,2010-12-09,14:40:00
21469,C538084,22860,EASTER TIN CHICKS PINK DAISY,-6,1.65,12649.0,Germany,-9.899999999999999,2010-12-09,14:42:00
21470,C538084,22859,EASTER TIN BUNNY BOUQUET,-6,1.65,12649.0,Germany,-9.899999999999999,2010-12-09,14:42:00
21471,C538085,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,7.95,16350.0,United Kingdom,-7.95,2010-12-09,14:43:00
21472,C538085,21314,SMALL GLASS HEART TRINKET POT,-1,2.1,16350.0,United Kingdom,-2.1,2010-12-09,14:43:00
21473,C538085,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,5.95,16350.0,United Kingdom,-5.95,2010-12-09,14:43:00
21516,C538088,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,-24,0.85,14766.0,United Kingdom,-20.4,2010-12-09,14:45:00
21517,C538089,21906,PHARMACIE FIRST AID TIN,-1,6.75,18230.0,United Kingdom,-6.75,2010-12-09,14:47:00
21519,C538091,35400,WOODEN BOX ADVENT CALENDAR ,-2,8.95,16499.0,United Kingdom,-17.9,2010-12-09,14:48:00
21623,C538098,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,8.5,14441.0,United Kingdom,-8.5,2010-12-09,14:57:00
21624,C538099,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,-1,4.25,15279.0,United Kingdom,-4.25,2010-12-09,14:58:00
21625,C538099,22457,NATURAL SLATE HEART CHALKBOARD ,-3,2.95,15279.0,United Kingdom,-8.850000000000001,2010-12-09,14:58:00
21626,C538100,84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,-12,2.55,16579.0,United Kingdom,-30.599999999999998,2010-12-09,15:00:00
21628,C538102,84792,ENCHANTED BIRD COATHANGER 5 HOOK,-2,4.65,14047.0,United Kingdom,-9.3,2010-12-09,15:01:00
21629,C538103,22941,CHRISTMAS LIGHTS 10 REINDEER,-2,8.5,17442.0,United Kingdom,-17.0,2010-12-09,15:13:00
21656,C538105,79163,BLACK CHAMPAGNE GLASS,-1,1.65,16781.0,United Kingdom,-1.65,2010-12-09,15:18:00
21657,C538105,21781,MA CAMPAGNE CUTLERY BOX,-1,14.95,16781.0,United Kingdom,-14.95,2010-12-09,15:18:00
21697,C538109,22780,LIGHT GARLAND BUTTERFILES PINK,-4,4.25,16042.0,United Kingdom,-17.0,2010-12-09,15:23:00
21698,C538109,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,7.95,16042.0,United Kingdom,-7.95,2010-12-09,15:23:00
21699,C538110,21232,STRAWBERRY CERAMIC TRINKET BOX,-144,1.06,17307.0,United Kingdom,-152.64000000000001,2010-12-09,15:24:00
21700,C538111,21830,ASSORTED CREEPY CRAWLIES,-24,0.42,17950.0,United Kingdom,-10.08,2010-12-09,15:24:00
21701,C538112,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,3.75,14898.0,United Kingdom,-3.75,2010-12-09,15:28:00
21702,C538112,21777,RECIPE BOX WITH METAL HEART,-3,7.95,14898.0,United Kingdom,-23.85,2010-12-09,15:28:00
21719,C538114,21275,ZINC TOP  2 DOOR WOODEN SHELF ,-1,16.95,14217.0,United Kingdom,-16.95,2010-12-09,15:29:00
21720,C538115,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,1.25,16817.0,United Kingdom,-1.25,2010-12-09,15:30:00
21721,C538115,22251,BIRDHOUSE DECORATION MAGIC GARDEN,-9,1.25,16817.0,United Kingdom,-11.25,2010-12-09,15:30:00
21722,C538115,22233,JIGSAW RABBIT AND BIRDHOUSE,-12,1.65,16817.0,United Kingdom,-19.799999999999997,2010-12-09,15:30:00
21723,C538115,22230,JIGSAW TREE WITH WATERING CAN,-12,0.85,16817.0,United Kingdom,-10.2,2010-12-09,15:30:00
21745,C538118,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-1,2.95,17700.0,United Kingdom,-2.95,2010-12-09,15:33:00
21746,C538118,22784,LANTERN CREAM GAZEBO ,-1,4.95,17700.0,United Kingdom,-4.95,2010-12-09,15:33:00
21747,C538118,47594A,CAROUSEL DESIGN WASHBAG,-1,1.95,17700.0,United Kingdom,-1.95,2010-12-09,15:33:00
21748,C538119,22633,HAND WARMER UNION JACK,-1,2.1,13136.0,United Kingdom,-2.1,2010-12-09,15:34:00
21749,C538119,22865,HAND WARMER OWL DESIGN,-1,2.1,13136.0,United Kingdom,-2.1,2010-12-09,15:34:00
21750,C538119,21777,RECIPE BOX WITH METAL HEART,-2,7.95,13136.0,United Kingdom,-15.9,2010-12-09,15:34:00
21753,C538121,22461,SAVOY ART DECO CLOCK,-1,12.75,15535.0,United Kingdom,-12.75,2010-12-09,15:36:00
21754,C538122,22444,GROW YOUR OWN PLANT IN A CAN ,-1,1.25,14696.0,United Kingdom,-1.25,2010-12-09,15:38:00
21755,C538123,22331,WOODLAND PARTY BAG + STICKER SET,-1,1.65,12605.0,Germany,-1.65,2010-12-09,15:41:00
21756,C538123,22333,RETROSPOT PARTY BAG + STICKER SET,-1,1.65,12605.0,Germany,-1.65,2010-12-09,15:41:00
21757,C538123,22956,36 FOIL HEART CAKE CASES,-2,2.1,12605.0,Germany,-4.2,2010-12-09,15:41:00
21758,C538124,M,Manual,-4,0.5,15329.0,United Kingdom,-2.0,2010-12-09,15:43:00
21759,C538124,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2.95,15329.0,United Kingdom,-2.95,2010-12-09,15:43:00
21760,C538124,22423,REGENCY CAKESTAND 3 TIER,-1,12.75,15329.0,United Kingdom,-12.75,2010-12-09,15:43:00
22344,C538164,35004B,SET OF 3 BLACK FLYING DUCKS,-1,1.95,14031.0,United Kingdom,-1.95,2010-12-09,17:32:00
24135,C538314,22586,FELTCRAFT HAIRBAND PINK AND BLUE,-47,0.85,15514.0,United Kingdom,-39.949999999999996,2010-12-10,13:52:00
24158,C538341,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-1,1.25,15514.0,United Kingdom,-1.25,2010-12-10,14:03:00
24159,C538341,22988,SOLDIERS EGG CUP ,-36,1.25,15514.0,United Kingdom,-45.0,2010-12-10,14:03:00
24160,C538341,22988,SOLDIERS EGG CUP ,-12,1.25,15514.0,United Kingdom,-15.0,2010-12-10,14:03:00
24161,C538341,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-12,1.25,15514.0,United Kingdom,-15.0,2010-12-10,14:03:00
24164,C538341,22973,CHILDREN'S CIRCUS PARADE MUG,-18,1.65,15514.0,United Kingdom,-29.7,2010-12-10,14:03:00
24165,C538341,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-6,4.95,15514.0,United Kingdom,-29.700000000000003,2010-12-10,14:03:00
24166,C538341,22752,SET 7 BABUSHKA NESTING BOXES,-96,7.65,15514.0,United Kingdom,-734.4000000000001,2010-12-10,14:03:00
24167,C538341,22730,ALARM CLOCK BAKELIKE IVORY,-1,3.75,15514.0,United Kingdom,-3.75,2010-12-10,14:03:00
24170,C538341,22729,ALARM CLOCK BAKELIKE ORANGE,-4,3.75,15514.0,United Kingdom,-15.0,2010-12-10,14:03:00
24171,C538341,22729,ALARM CLOCK BAKELIKE ORANGE,-1,3.75,15514.0,United Kingdom,-3.75,2010-12-10,14:03:00
24172,C538341,22728,ALARM CLOCK BAKELIKE PINK,-1,3.75,15514.0,United Kingdom,-3.75,2010-12-10,14:03:00
24173,C538341,22728,ALARM CLOCK BAKELIKE PINK,-3,3.75,15514.0,United Kingdom,-11.25,2010-12-10,14:03:00
24174,C538341,22727,ALARM CLOCK BAKELIKE RED ,-1,3.75,15514.0,United Kingdom,-3.75,2010-12-10,14:03:00
24175,C538341,22727,ALARM CLOCK BAKELIKE RED ,-2,3.75,15514.0,United Kingdom,-7.5,2010-12-10,14:03:00
24178,C538341,22726,ALARM CLOCK BAKELIKE GREEN,-1,3.75,15514.0,United Kingdom,-3.75,2010-12-10,14:03:00
24179,C538341,22726,ALARM CLOCK BAKELIKE GREEN,-2,3.75,15514.0,United Kingdom,-7.5,2010-12-10,14:03:00
24180,C538341,22726,ALARM CLOCK BAKELIKE GREEN,-3,3.75,15514.0,United Kingdom,-11.25,2010-12-10,14:03:00
24182,C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,3.75,15514.0,United Kingdom,-3.75,2010-12-10,14:03:00
24184,C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-3,3.75,15514.0,United Kingdom,-11.25,2010-12-10,14:03:00
24186,C538341,22621,TRADITIONAL KNITTING NANCY,-48,1.25,15514.0,United Kingdom,-60.0,2010-12-10,14:03:00
24187,C538341,22586,FELTCRAFT HAIRBAND PINK AND BLUE,-1,0.85,15514.0,United Kingdom,-0.85,2010-12-10,14:03:00
24188,C538341,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,-6,1.65,15514.0,United Kingdom,-9.899999999999999,2010-12-10,14:03:00
24189,C538341,22131,FOOD CONTAINER SET 3 LOVE HEART ,-1,1.95,15514.0,United Kingdom,-1.95,2010-12-10,14:03:00
24190,C538341,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-1,2.95,15514.0,United Kingdom,-2.95,2010-12-10,14:03:00
24191,C538341,21889,WOODEN BOX OF DOMINOES,-24,1.25,15514.0,United Kingdom,-30.0,2010-12-10,14:03:00
24192,C538341,21731,RED TOADSTOOL LED NIGHT LIGHT,-1,1.65,15514.0,United Kingdom,-1.65,2010-12-10,14:03:00
24193,C538341,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,-1,2.1,15514.0,United Kingdom,-2.1,2010-12-10,14:03:00
24194,C538341,21644,ASSORTED TUTTI FRUTTI HEART BOX,-1,1.25,15514.0,United Kingdom,-1.25,2010-12-10,14:03:00
24195,C538341,21056,DOCTOR'S BAG SOFT TOY,-1,8.95,15514.0,United Kingdom,-8.95,2010-12-10,14:03:00
24196,C538341,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,-1,0.42,15514.0,United Kingdom,-0.42,2010-12-10,14:03:00
24214,C538344,22867,HAND WARMER BIRD DESIGN,-12,2.1,13448.0,United Kingdom,-25.200000000000003,2010-12-10,14:32:00
24911,C538350,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2.55,13798.0,United Kingdom,-2.55,2010-12-10,15:01:00
24912,C538350,21231,SWEETHEART CERAMIC TRINKET BOX,-11,1.06,13798.0,United Kingdom,-11.66,2010-12-10,15:01:00
24913,C538350,21936,RED RETROSPOT PICNIC BAG,-3,2.55,13798.0,United Kingdom,-7.6499999999999995,2010-12-10,15:01:00
24914,C538350,20711,JUMBO BAG TOYS ,-2,1.65,13798.0,United Kingdom,-3.3,2010-12-10,15:01:00
24915,C538350,85099F,JUMBO BAG STRAWBERRY,-2,1.65,13798.0,United Kingdom,-3.3,2010-12-10,15:01:00
24916,C538350,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,1.65,13798.0,United Kingdom,-1.65,2010-12-10,15:01:00
24917,C538350,20718,RED RETROSPOT SHOPPER BAG,-3,1.06,13798.0,United Kingdom,-3.18,2010-12-10,15:01:00
24918,C538350,85099B,JUMBO BAG RED RETROSPOT,-12,1.65,13798.0,United Kingdom,-19.799999999999997,2010-12-10,15:01:00
24919,C538350,37450,CERAMIC CAKE BOWL + HANGING CAKES,-20,2.55,13798.0,United Kingdom,-51.0,2010-12-10,15:01:00
24920,C538350,20725,LUNCH BAG RED RETROSPOT,-3,1.45,13798.0,United Kingdom,-4.35,2010-12-10,15:01:00
24921,C538350,20727,LUNCH BAG  BLACK SKULL.,-3,1.45,13798.0,United Kingdom,-4.35,2010-12-10,15:01:00
24922,C538350,21928,JUMBO BAG SCANDINAVIAN PAISLEY,-2,1.65,13798.0,United Kingdom,-3.3,2010-12-10,15:01:00
24923,C538350,21181,PLEASE ONE PERSON METAL SIGN,-2,1.85,13798.0,United Kingdom,-3.7,2010-12-10,15:01:00
24924,C538350,85150,LADIES & GENTLEMEN METAL SIGN,-1,2.1,13798.0,United Kingdom,-2.1,2010-12-10,15:01:00
24925,C538350,82583,HOT BATHS METAL SIGN,-3,1.69,13798.0,United Kingdom,-5.07,2010-12-10,15:01:00
24926,C538350,21166,COOK WITH WINE METAL SIGN ,-2,1.69,13798.0,United Kingdom,-3.38,2010-12-10,15:01:00
24927,C538350,21175,GIN + TONIC DIET METAL SIGN,-1,1.85,13798.0,United Kingdom,-1.85,2010-12-10,15:01:00
24928,C538350,21169,YOU'RE CONFUSING ME METAL SIGN ,-2,1.45,13798.0,United Kingdom,-2.9,2010-12-10,15:01:00
24929,C538350,82581,TOILET METAL SIGN,-1,0.42,13798.0,United Kingdom,-0.42,2010-12-10,15:01:00
24930,C538350,22067,CHOC TRUFFLE GOLD TRINKET POT ,-1,1.45,13798.0,United Kingdom,-1.45,2010-12-10,15:01:00
24931,C538350,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-4,1.25,13798.0,United Kingdom,-5.0,2010-12-10,15:01:00
24932,C538350,82551,LAUNDRY 15C METAL SIGN,-1,1.25,13798.0,United Kingdom,-1.25,2010-12-10,15:01:00
24933,C538350,35924,HANGING FAIRY CAKE DECORATION,-15,1.69,13798.0,United Kingdom,-25.349999999999998,2010-12-10,15:01:00
24934,C538350,22064,PINK DOUGHNUT TRINKET POT ,-4,1.45,13798.0,United Kingdom,-5.8,2010-12-10,15:01:00
24935,C538350,22065,CHRISTMAS PUDDING TRINKET POT ,-4,1.25,13798.0,United Kingdom,-5.0,2010-12-10,15:01:00
24936,C538350,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,1.06,13798.0,United Kingdom,-4.24,2010-12-10,15:01:00
25208,C538357,35924,HANGING FAIRY CAKE DECORATION,-144,1.69,13798.0,United Kingdom,-243.35999999999999,2010-12-10,16:01:00
25243,C538362,21212,PACK OF 72 RETROSPOT CAKE CASES,-30,0.55,15179.0,United Kingdom,-16.5,2010-12-10,17:05:00
25551,C538372,82582,AREA PATROLLED METAL SIGN,-3,2.1,16923.0,United Kingdom,-6.300000000000001,2010-12-12,11:12:00
25552,C538372,84949,SILVER HANGING T-LIGHT HOLDER,-1,1.65,16923.0,United Kingdom,-1.65,2010-12-12,11:12:00
25553,C538372,84946,ANTIQUE SILVER TEA GLASS ETCHED,-2,1.25,16923.0,United Kingdom,-2.5,2010-12-12,11:12:00
25554,C538373,20985,HEART CALCULATOR,-12,1.25,16779.0,United Kingdom,-15.0,2010-12-12,11:13:00
25606,C538375,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-1,9.95,17126.0,United Kingdom,-9.95,2010-12-12,11:19:00
25607,C538376,20728,LUNCH BAG CARS BLUE,-1,1.65,16393.0,United Kingdom,-1.65,2010-12-12,11:21:00
25608,C538376,22892,SET OF SALT AND PEPPER TOADSTOOLS,-12,1.25,16393.0,United Kingdom,-15.0,2010-12-12,11:21:00
25609,C538377,22055,MINI CAKE STAND  HANGING STRAWBERY,-1,1.65,15224.0,United Kingdom,-1.65,2010-12-12,11:23:00
25610,C538377,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,9.95,15224.0,United Kingdom,-9.95,2010-12-12,11:23:00
26055,C538463,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,9.95,17085.0,United Kingdom,-9.95,2010-12-12,12:31:00
26056,C538463,22055,MINI CAKE STAND  HANGING STRAWBERY,-1,1.65,17085.0,United Kingdom,-1.65,2010-12-12,12:31:00
26149,C538500,82484,WOOD BLACK BOARD ANT WHITE FINISH,-2,6.45,13715.0,United Kingdom,-12.9,2010-12-12,12:51:00
27329,C538530,22630,DOLLY GIRL LUNCH BOX,-33,1.95,14796.0,United Kingdom,-64.35,2010-12-13,10:26:00
27380,C538531,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-2,3.75,13715.0,United Kingdom,-7.5,2010-12-13,10:31:00
27389,C538536,22834,HAND WARMER BABUSHKA DESIGN,-48,0.85,15881.0,United Kingdom,-40.8,2010-12-13,10:40:00
27993,C538595,82482,WOODEN PICTURE FRAME WHITE FINISH,-2,2.55,15555.0,United Kingdom,-5.1,2010-12-13,12:03:00
28147,C538628,21452,TOADSTOOL MONEY BOX,-1,2.95,17231.0,United Kingdom,-2.95,2010-12-13,13:09:00
28148,C538628,22461,SAVOY ART DECO CLOCK,-1,12.75,17231.0,United Kingdom,-12.75,2010-12-13,13:09:00
28306,C538632,22423,REGENCY CAKESTAND 3 TIER,-1,12.75,14085.0,United Kingdom,-12.75,2010-12-13,13:28:00
28560,C538642,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,8.5,12476.0,Germany,-8.5,2010-12-13,14:37:00
28561,C538642,21658,GLASS  BEURRE DISH,-1,3.95,12476.0,Germany,-3.95,2010-12-13,14:37:00
28562,C538643,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,8.5,12476.0,Germany,-8.5,2010-12-13,14:38:00
28563,C538643,21658,GLASS  BEURRE DISH,-1,3.95,12476.0,Germany,-3.95,2010-12-13,14:38:00
28601,C538647,22781,GUMBALL MAGAZINE RACK,-1,7.65,15808.0,United Kingdom,-7.65,2010-12-13,14:56:00
28602,C538647,22467,GUMBALL COAT RACK,-1,2.55,15808.0,United Kingdom,-2.55,2010-12-13,14:56:00
28605,C538650,22778,GLASS CLOCHE SMALL,-1,3.95,15311.0,United Kingdom,-3.95,2010-12-13,15:05:00
28606,C538650,21258,VICTORIAN SEWING BOX LARGE,-1,10.95,15311.0,United Kingdom,-10.95,2010-12-13,15:05:00
28607,C538650,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-1,1.25,15311.0,United Kingdom,-1.25,2010-12-13,15:05:00
28958,C538670,22114,HOT WATER BOTTLE TEA AND SYMPATHY,-4,3.95,13448.0,United Kingdom,-15.8,2010-12-13,16:19:00
29015,C538684,21258,VICTORIAN SEWING BOX LARGE,-1,12.75,16161.0,United Kingdom,-12.75,2010-12-14,09:26:00
29016,C538684,22946,WOODEN ADVENT CALENDAR CREAM,-1,16.95,16161.0,United Kingdom,-16.95,2010-12-14,09:26:00
29017,C538684,22470,HEART OF WICKER LARGE,-1,2.95,16161.0,United Kingdom,-2.95,2010-12-14,09:26:00
29048,C538690,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,7.95,13802.0,United Kingdom,-7.95,2010-12-14,09:54:00
29049,C538690,22423,REGENCY CAKESTAND 3 TIER,-10,10.95,13802.0,United Kingdom,-109.5,2010-12-14,09:54:00
29050,C538691,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,-2,1.45,14176.0,United Kingdom,-2.9,2010-12-14,09:56:00
29051,C538692,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,3.75,13599.0,United Kingdom,-3.75,2010-12-14,09:58:00
29052,C538692,35001W,HAND OPEN SHAPE DECO.WHITE,-1,3.49,13599.0,United Kingdom,-3.49,2010-12-14,09:58:00
29053,C538693,79164,BLACK WINE GLASS,-3,1.65,16558.0,United Kingdom,-4.949999999999999,2010-12-14,09:59:00
29054,C538693,22960,JAM MAKING SET WITH JARS,-2,4.25,16558.0,United Kingdom,-8.5,2010-12-14,09:59:00
29055,C538693,22942,CHRISTMAS LIGHTS 10 SANTAS ,-1,8.5,16558.0,United Kingdom,-8.5,2010-12-14,09:59:00
29056,C538694,21531,RED RETROSPOT SUGAR JAM BOWL,-2,2.55,16143.0,United Kingdom,-5.1,2010-12-14,10:00:00
29057,C538695,22900, SET 2 TEA TOWELS I LOVE LONDON ,-1,2.95,14032.0,United Kingdom,-2.95,2010-12-14,10:01:00
29058,C538696,22768,FAMILY PHOTO FRAME CORNICE,-1,8.5,13050.0,United Kingdom,-8.5,2010-12-14,10:02:00
29062,C538698,22952,60 CAKE CASES VINTAGE CHRISTMAS,-24,0.55,13329.0,United Kingdom,-13.200000000000001,2010-12-14,10:21:00
29063,C538699,35400,WOODEN BOX ADVENT CALENDAR ,-4,7.95,16422.0,United Kingdom,-31.8,2010-12-14,10:23:00
29064,C538700,85066,CREAM SWEETHEART MINI CHEST,-2,12.75,16499.0,United Kingdom,-25.5,2010-12-14,10:25:00
29065,C538701,22644,CERAMIC CHERRY CAKE MONEY BANK,-1,1.45,16863.0,United Kingdom,-1.45,2010-12-14,10:25:00
29066,C538702,84826,ASSTD DESIGN 3D PAPER STICKERS,-60,0.85,13008.0,United Kingdom,-51.0,2010-12-14,10:28:00
29067,C538703,84949,SILVER HANGING T-LIGHT HOLDER,-3,1.65,17519.0,United Kingdom,-4.949999999999999,2010-12-14,10:29:00
29068,C538704,22618,COOKING SET RETROSPOT,-2,9.95,14206.0,United Kingdom,-19.9,2010-12-14,10:31:00
29069,C538705,21658,GLASS  BEURRE DISH,-1,3.95,15093.0,United Kingdom,-3.95,2010-12-14,10:33:00
29070,C538705,22423,REGENCY CAKESTAND 3 TIER,-16,10.95,15093.0,United Kingdom,-175.2,2010-12-14,10:33:00
29203,C538711,22460,EMBOSSED GLASS TEALIGHT HOLDER,-1,1.25,15468.0,United Kingdom,-1.25,2010-12-14,10:50:00
